# PSIBLAST 2.13.0+
# Iteration: 1
# Query: GACR01014070.1
# Database: swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 166 hits found
GACR01014070.1	Q54SF4.2	7.692	208	186	3	4	205	51	258	2.52e-70	234
GACR01014070.1	Q54SF4.2	8.372	215	173	3	2	204	149	351	2.94e-65	220
GACR01014070.1	Q54SF4.2	11.483	209	163	3	10	208	28	224	1.73e-61	209
GACR01014070.1	Q54SH2.1	7.522	226	196	1	6	218	249	474	7.27e-80	254
GACR01014070.1	Q54SH2.1	8.421	190	159	2	3	192	283	457	2.43e-72	234
GACR01014070.1	Q54SZ6.2	7.851	242	178	3	4	200	100	341	6.22e-79	261
GACR01014070.1	Q54SZ6.2	7.865	267	183	5	3	206	1558	1824	2.92e-78	259
GACR01014070.1	Q54SZ6.2	9.020	255	180	4	3	205	82	336	1.42e-75	251
GACR01014070.1	Q54SZ6.2	6.803	294	184	5	3	206	1498	1791	1.24e-74	248
GACR01014070.1	Q54SZ6.2	9.406	202	173	1	4	205	167	358	2.30e-74	248
GACR01014070.1	Q54SZ6.2	9.442	233	183	4	2	206	32	264	7.92e-74	246
GACR01014070.1	Q54SZ6.2	8.468	248	186	5	3	209	242	489	3.24e-72	241
GACR01014070.1	Q54SZ6.2	6.792	265	190	3	2	209	860	1124	1.52e-71	239
GACR01014070.1	Q54SZ6.2	7.759	232	196	3	3	216	931	1162	1.57e-69	234
GACR01014070.1	Q54SZ6.2	9.906	212	181	3	3	204	1378	1589	3.97e-69	232
GACR01014070.1	Q54SZ6.2	7.216	291	186	5	3	210	194	483	5.41e-69	232
GACR01014070.1	Q54SZ6.2	6.809	235	187	4	3	205	1380	1614	5.41e-69	232
GACR01014070.1	Q54SZ6.2	11.429	210	174	3	3	202	924	1131	7.62e-67	226
GACR01014070.1	Q54SZ6.2	7.755	245	186	2	2	206	941	1185	1.04e-66	226
GACR01014070.1	Q54SZ6.2	6.742	267	186	5	2	205	1432	1698	1.68e-65	222
GACR01014070.1	Q54SZ6.2	7.763	219	180	2	7	203	1371	1589	1.11e-62	214
GACR01014070.1	Q54UA9.1	10.360	222	179	3	4	205	250	471	9.81e-79	256
GACR01014070.1	Q54UA9.1	8.584	233	181	4	4	204	280	512	1.28e-70	234
GACR01014070.1	Q54UA9.1	8.796	216	164	3	1	197	314	515	4.44e-68	227
GACR01014070.1	Q54UA9.1	8.108	222	180	3	4	201	316	537	1.62e-67	226
GACR01014070.1	Q54UA9.1	6.515	307	181	6	4	204	60	366	3.11e-67	225
GACR01014070.1	Q54UA9.1	6.000	250	184	4	3	201	40	289	1.09e-65	221
GACR01014070.1	Q54UA9.1	6.019	216	185	4	3	202	356	569	1.09e-65	221
GACR01014070.1	Q54UA9.1	7.442	215	192	4	3	211	386	599	3.79e-64	217
GACR01014070.1	Q54UA9.1	6.410	234	173	5	3	205	322	540	5.24e-64	216
GACR01014070.1	Q54UA9.1	8.730	252	202	3	3	226	42	293	4.98e-63	214
GACR01014070.1	Q54L72.1	8.612	209	168	2	3	208	257	445	2.22e-78	247
GACR01014070.1	Q54L72.1	9.756	205	180	1	2	201	206	410	2.20e-71	229
GACR01014070.1	Q54L72.1	11.707	205	170	2	12	205	205	409	1.71e-70	227
GACR01014070.1	Q54L72.1	8.458	201	143	3	10	202	249	416	3.39e-70	226
GACR01014070.1	Q54KX0.1	8.051	236	189	4	3	210	404	639	2.42e-77	253
GACR01014070.1	Q54KX0.1	6.452	217	201	2	3	218	434	649	2.37e-75	248
GACR01014070.1	Q54KX0.1	6.122	245	188	4	3	205	252	496	3.29e-75	247
GACR01014070.1	Q54KX0.1	7.884	241	184	4	3	205	276	516	2.34e-74	245
GACR01014070.1	Q54KX0.1	7.692	208	184	2	4	203	224	431	4.42e-73	241
GACR01014070.1	Q54KX0.1	7.054	241	190	3	3	209	396	636	6.12e-73	241
GACR01014070.1	Q54KX0.1	9.906	212	184	2	3	210	547	755	8.29e-72	238
GACR01014070.1	Q54KX0.1	6.415	265	186	7	3	205	272	536	1.59e-71	237
GACR01014070.1	Q54KX0.1	7.296	233	191	3	3	210	347	579	2.87e-69	231
GACR01014070.1	Q54HS1.2	6.574	289	184	4	3	205	174	462	9.85e-77	251
GACR01014070.1	Q54HS1.2	7.447	282	198	3	3	221	209	490	1.32e-72	240
GACR01014070.1	Q54HS1.2	6.620	287	183	4	4	205	163	449	4.80e-71	236
GACR01014070.1	Q54HS1.2	8.108	222	169	5	1	210	301	499	8.76e-69	229
GACR01014070.1	Q54HS1.2	8.163	245	200	4	1	220	1	245	1.13e-66	224
GACR01014070.1	Q54YF2.1	10.891	202	163	2	3	202	399	585	2.73e-76	246
GACR01014070.1	Q54YF2.1	8.955	201	164	3	5	200	391	577	4.13e-66	219
GACR01014070.1	Q54YF2.1	8.955	201	172	2	17	206	355	555	8.82e-61	205
GACR01014070.1	Q1ZXH2.1	8.095	210	183	2	1	209	942	1142	2.84e-75	249
GACR01014070.1	Q1ZXH2.1	8.649	185	168	1	23	206	934	1118	9.65e-64	217
GACR01014070.1	Q54SP4.1	10.331	242	184	4	2	210	1044	1285	1.17e-74	248
GACR01014070.1	Q54D75.1	9.375	256	187	5	3	213	688	943	1.48e-74	248
GACR01014070.1	Q54D75.1	5.810	327	198	8	1	217	841	1167	6.18e-73	243
GACR01014070.1	Q54D75.1	7.299	274	183	2	3	205	1036	1309	2.25e-70	236
GACR01014070.1	Q54D75.1	6.391	266	186	4	3	205	1034	1299	7.77e-70	234
GACR01014070.1	Q54D75.1	7.071	198	162	3	4	200	412	588	1.56e-65	222
GACR01014070.1	Q54D75.1	5.810	327	185	8	3	206	767	1093	1.56e-65	222
GACR01014070.1	Q54D75.1	9.709	206	165	4	2	202	411	600	2.13e-65	222
GACR01014070.1	Q54D75.1	8.962	212	182	2	1	201	423	634	4.10e-63	215
GACR01014070.1	Q54D75.1	7.116	267	189	5	3	210	491	757	3.11e-61	210
GACR01014070.1	Q54DA1.1	10.288	243	175	5	3	202	246	488	2.05e-73	235
GACR01014070.1	Q54B29.1	8.547	234	185	3	3	208	326	558	4.87e-73	244
GACR01014070.1	Q54B29.1	7.860	229	190	3	3	210	344	572	2.13e-67	227
GACR01014070.1	Q54B29.1	5.986	284	187	6	2	205	132	415	1.22e-63	217
GACR01014070.1	Q76NV1.1	9.596	198	157	1	3	200	107	282	1.62e-72	238
GACR01014070.1	Q76NV1.1	8.911	202	150	3	9	205	107	279	1.67e-68	227
GACR01014070.1	Q76NV1.1	9.794	194	143	3	17	210	107	268	6.16e-66	221
GACR01014070.1	Q76NV1.1	10.270	185	154	3	2	183	119	294	6.02e-64	215
GACR01014070.1	Q552X2.2	5.856	222	186	3	3	202	1849	2069	2.32e-72	242
GACR01014070.1	Q869W0.1	8.367	251	182	6	3	205	610	860	3.89e-72	239
GACR01014070.1	Q869W0.1	7.968	251	188	5	3	210	616	866	1.04e-71	237
GACR01014070.1	Q869W0.1	7.018	285	180	7	3	205	634	915	3.72e-70	233
GACR01014070.1	Q869W0.1	7.895	266	182	4	1	203	659	924	1.36e-69	232
GACR01014070.1	Q869W0.1	6.965	201	176	2	5	205	299	488	8.90e-67	224
GACR01014070.1	Q869W0.1	6.800	250	187	2	2	205	215	464	3.24e-66	222
GACR01014070.1	Q869W0.1	11.009	218	168	3	9	200	165	382	7.75e-64	216
GACR01014070.1	Q869W0.1	6.827	249	184	4	5	205	604	852	3.86e-63	214
GACR01014070.1	Q86IH1.1	7.843	306	181	4	1	205	173	478	1.12e-71	234
GACR01014070.1	Q54RP6.1	11.111	225	170	2	3	197	53	277	6.86e-71	237
GACR01014070.1	Q54KF2.2	8.614	267	181	4	3	206	4	270	7.47e-71	233
GACR01014070.1	Q54R73.1	7.018	285	193	5	3	215	812	1096	2.32e-69	233
GACR01014070.1	Q54R73.1	8.638	301	183	8	3	211	27	327	1.84e-67	227
GACR01014070.1	Q554C5.2	6.048	248	183	3	3	200	13	260	2.41e-69	233
GACR01014070.1	Q554C5.2	5.645	248	188	3	4	205	13	260	1.57e-68	231
GACR01014070.1	Q54VM3.1	7.522	226	171	3	3	203	43	255	5.03e-69	232
GACR01014070.1	Q54NP0.1	8.571	315	178	8	3	207	37	351	5.99e-69	222
GACR01014070.1	Q75JZ0.1	6.081	296	186	4	3	206	68	363	2.25e-68	221
GACR01014070.1	Q75JZ0.1	10.035	289	175	5	3	206	62	350	2.03e-61	203
GACR01014070.1	Q54FS2.2	9.662	207	168	2	2	208	143	330	1.88e-67	223
GACR01014070.1	Q86AC8.1	8.257	218	179	2	1	210	121	325	1.43e-66	225
GACR01014070.1	Q54YU6.1	7.885	279	197	5	3	221	213	491	3.49e-66	222
GACR01014070.1	Q86HL1.1	8.560	257	190	7	3	214	4	260	4.75e-66	213
GACR01014070.1	Q55DD4.1	10.331	242	175	5	4	203	189	430	8.67e-66	223
GACR01014070.1	Q54UP9.1	8.400	250	188	4	2	210	926	1175	2.00e-65	222
GACR01014070.1	Q54PD9.2	9.140	186	167	2	4	187	124	309	2.20e-65	214
GACR01014070.1	Q54PD9.2	9.040	177	161	0	5	181	122	298	6.09e-65	213
GACR01014070.1	Q54PD9.2	8.791	182	166	0	3	184	119	300	5.01e-63	208
GACR01014070.1	Q54PD9.2	10.660	197	166	3	4	199	122	309	3.82e-62	206
GACR01014070.1	Q54RR9.1	8.070	285	177	6	3	202	135	419	4.09e-65	221
GACR01014070.1	Q54QY7.1	8.889	270	193	4	3	221	148	415	5.94e-65	210
GACR01014070.1	Q54SK5.1	8.364	275	176	5	3	201	12	286	1.71e-63	216
GACR01014070.1	Q54X15.1	9.470	264	176	4	2	205	273	533	4.14e-63	215
GACR01014070.1	Q55GK3.1	9.701	268	178	9	1	204	321	588	1.40e-62	209
GACR01014070.1	Q76P07.1	10.638	235	172	5	1	205	360	586	2.93e-62	211
GACR01014070.1	P34127.2	7.303	178	165	0	2	179	428	605	3.36e-62	212
GACR01014070.1	Q558U1.1	9.906	212	171	3	2	193	190	401	1.76e-61	211
GACR01014070.1	Q54IV3.1	7.407	216	186	4	2	204	762	976	2.29e-61	209
GACR01014070.1	Q54IV3.1	9.453	201	170	3	3	200	787	978	8.18e-61	208
# BLAST processed 1 queries
